Lat,Lng,Alt,Acc,Time,Prv,OrgLat,OrgLng,OrgAlt,OrgAcc,Speed,Bearing,AdvPrv,Dly,Dst,AltOfst,Pressure,PressureRef,RefAge,FromBT,Sats,Secs,AccDst,Quality,PDOP,VDOP,HDOP,DGPSAge,DGPSStat,Category,TimeWithTZ,TimeWithMS,DeviceTime,WriteTime,UTM,SpeedKPH,SpeedMPH,Battery
12.85696,77.59014,924,0.99,2023-11-26T01:54:51.000Z,gps,12.85696,77.59014,838,2.00,0.00,288.75,gps [GPS],00:00:01,0.0,0.0,,,,false,25 / 59,117,102.8,1,0.89,0.69,0.56,-,-,Hike,07:24:51 GMT+05:30,07:24:51.196,07:24:50.608,07:24:50.624,43 P 781125 1422732,0.00,0.00,82
12.85697,77.59014,936,6.16,2023-11-27T01:54:52.092Z,fused,12.85700,77.59013,850,15.56,0.15,359.28232,fused [Fusion],00:00:01,0.7,0.0,,,,false,26 / 59,119,103.4,1,0.85,0.67,0.53,-,-,Hike,07:24:52 GMT+05:30,07:24:53.004,07:24:52.416,07:24:52.439,43 P 781125 1422733,0.55,0.34,82
12.85696,77.59014,924,1.38,2023-11-26T01:54:54.000Z,gps,12.85696,77.59014,838,2.00,0.00,288.75,gps [GPS],-23:-1439:-86398,0.6,0.0,,,,false,27 / 59,120,104.1,1,0.85,0.66,0.53,-,-,Hike,07:24:54 GMT+05:30,07:24:54.189,07:24:53.600,07:24:53.612,43 P 781125 1422732,0.00,0.00,82
12.85696,77.59014,924,1.13,2023-11-26T01:54:55.000Z,gps,12.85696,77.59014,838,2.00,0.00,288.75,gps [GPS],00:00:01,0.0,0.0,,,,false,27 / 59,121,104.1,1,0.85,0.66,0.53,-,-,Hike,07:24:55 GMT+05:30,07:24:55.190,07:24:54.602,07:24:54.613,43 P 781125 1422732,0.00,0.00,82
12.85696,77.59014,924,0.99,2023-11-26T01:54:56.000Z,gps,12.85696,77.59014,838,2.00,0.00,288.75,gps [GPS],00:00:01,0.0,0.0,,,,false,28 / 59,122,104.1,1,0.83,0.65,0.52,-,-,Hike,07:24:56 GMT+05:30,07:24:56.193,07:24:55.605,07:24:55.621,43 P 781125 1422732,0.00,0.00,82
12.85697,77.59013,936,6.07,2023-11-27T01:54:57.172Z,fused,12.85699,77.59011,850,13.31,0.24,250.26173,fused [Fusion],00:00:01,0.9,0.0,,,,false,28 / 59,124,104.9,1,0.83,0.65,0.52,-,-,Hike,07:24:57 GMT+05:30,07:24:58.004,07:24:57.416,07:24:57.430,43 P 781124 1422733,0.88,0.55,82
12.85696,77.59014,924,1.37,2023-11-26T01:54:59.000Z,gps,12.85696,77.59014,838,1.90,0.00,288.75,gps [GPS],-23:-1439:-86398,0.8,0.0,,,,false,27 / 59,125,105.8,1,0.86,0.67,0.54,-,-,Hike,07:24:59 GMT+05:30,07:24:59.160,07:24:58.572,07:24:58.579,43 P 781125 1422732,0.00,0.00,82
12.85696,77.59014,924,1.11,2023-11-26T01:55:00.000Z,gps,12.85696,77.59014,838,1.90,0.00,288.75,gps [GPS],00:00:01,0.0,0.0,,,,false,27 / 59,126,105.8,1,0.86,0.67,0.54,-,-,Hike,07:25:00 GMT+05:30,07:25:00.182,07:24:59.594,07:24:59.604,43 P 781125 1422732,0.00,0.00,82
12.85696,77.59014,924,0.96,2023-11-26T01:55:01.000Z,gps,12.85696,77.59014,838,1.90,0.00,288.75,gps [GPS],00:00:01,0.0,0.0,,,,false,27 / 59,127,105.8,1,0.86,0.67,0.54,-,-,Hike,07:25:01 GMT+05:30,07:25:01.200,07:25:00.611,07:25:00.625,43 P 781125 1422732,0.00,0.00,82
12.85696,77.59014,924,0.87,2023-11-26T01:55:02.000Z,gps,12.85696,77.59014,838,2.00,0.00,288.75,gps [GPS],00:00:01,0.0,0.0,,,,false,27 / 59,128,105.8,1,0.86,0.67,0.54,-,-,Hike,07:25:02 GMT+05:30,07:25:02.209,07:25:01.621,07:25:01.634,43 P 781125 1422732,0.00,0.00,82
12.85696,77.59014,924,1.41,2023-11-26T01:55:04.000Z,gps,12.85696,77.59014,838,2.00,0.00,288.75,gps [GPS],00:00:02,0.0,0.0,,,,false,27 / 59,130,105.8,1,0.86,0.67,0.54,-,-,Hike,07:25:04 GMT+05:30,07:25:04.227,07:25:03.639,07:25:03.663,43 P 781125 1422732,0.00,0.00,82
12.85696,77.59014,924,1.00,2023-11-26T01:55:06.000Z,gps,12.85696,77.59014,838,2.00,0.00,288.75,gps [GPS],00:00:02,0.0,0.0,,,,false,27 / 59,132,105.8,1,0.86,0.67,0.54,-,-,Hike,07:25:06 GMT+05:30,07:25:06.198,07:25:05.610,07:25:05.623,43 P 781125 1422732,0.00,0.00,82
12.85696,77.59014,924,0.90,2023-11-26T01:55:07.000Z,gps,12.85696,77.59014,838,2.10,0.00,288.75,gps [GPS],00:00:01,0.0,0.0,,,,false,27 / 59,133,105.8,1,0.86,0.67,0.54,-,-,Hike,07:25:07 GMT+05:30,07:25:07.218,07:25:06.630,07:25:06.645,43 P 781125 1422732,0.00,0.00,82
12.85696,77.59014,924,1.45,2023-11-26T01:55:09.000Z,gps,12.85696,77.59014,838,2.10,0.00,288.75,gps [GPS],00:00:02,0.0,0.0,,,,false,27 / 59,135,105.8,1,0.86,0.67,0.54,-,-,Hike,07:25:09 GMT+05:30,07:25:09.179,07:25:08.590,07:25:08.604,43 P 781125 1422732,0.00,0.00,82
12.85696,77.59014,924,1.19,2023-11-26T01:55:10.000Z,gps,12.85696,77.59014,838,2.10,0.00,288.75,gps [GPS],00:00:01,0.0,0.0,,,,false,27 / 59,136,105.8,1,0.86,0.67,0.54,-,-,Hike,07:25:10 GMT+05:30,07:25:10.212,07:25:09.624,07:25:09.638,43 P 781125 1422732,0.00,0.00,82
12.85694,77.59014,918,1.04,2023-11-26T01:55:11.000Z,gps,12.85687,77.59013,833,2.10,0.19,215.51,gps [GPS],00:00:01,2.6,0.0,,,,false,26 / 59,137,108.4,1,0.87,0.67,0.55,-,-,Hike,07:25:11 GMT+05:30,07:25:11.222,07:25:10.634,07:25:10.644,43 P 781125 1422730,0.67,0.42,82
12.85692,77.59014,918,0.86,2023-11-26T01:55:13.000Z,gps,12.85686,77.59013,833,2.20,0.00,198.97,gps [GPS],00:00:02,2.7,0.0,,,,false,27 / 59,139,111.1,1,0.86,0.67,0.54,-,-,Hike,07:25:13 GMT+05:30,07:25:13.178,07:25:12.590,07:25:12.605,43 P 781125 1422727,0.00,0.00,82
12.85687,77.59013,918,2.08,2023-11-26T01:55:14.000Z,gps,12.85687,77.59013,833,2.20,0.00,197.8,gps [GPS],00:00:01,5.1,0.0,,,,false,27 / 59,140,116.2,1,0.86,0.67,0.54,-,-,Hike,07:25:14 GMT+05:30,07:25:14.183,07:25:13.595,07:25:13.610,43 P 781124 1422722,0.00,0.00,82
12.85687,77.59013,918,1.51,2023-11-26T01:55:15.000Z,gps,12.85687,77.59013,833,2.20,0.00,197.8,gps [GPS],00:00:01,0.3,0.0,,,,false,27 / 59,141,116.5,1,0.86,0.67,0.54,-,-,Hike,07:25:15 GMT+05:30,07:25:15.222,07:25:14.634,07:25:14.657,43 P 781124 1422722,0.00,0.00,82
12.85687,77.59013,918,1.08,2023-11-26T01:55:17.000Z,gps,12.85687,77.59013,833,2.20,0.00,197.8,gps [GPS],00:00:02,0.1,0.0,,,,false,26 / 59,143,116.6,1,0.86,0.67,0.54,-,-,Hike,07:25:17 GMT+05:30,07:25:17.193,07:25:16.604,07:25:16.619,43 P 781124 1422721,0.00,0.00,82
12.85687,77.59013,936,6.45,2023-11-27T01:55:17.438Z,fused,12.85691,77.59012,850,20.60,0.45,173.3165,fused [Fusion],00:00:00,0.5,0.0,,,,false,26 / 59,144,117.1,1,0.86,0.67,0.54,-,-,Hike,07:25:17 GMT+05:30,07:25:18.328,07:25:17.740,07:25:17.754,43 P 781124 1422722,1.63,1.01,82
12.85687,77.59013,918,1.38,2023-11-26T01:55:20.000Z,gps,12.85687,77.59013,833,2.00,0.00,197.8,gps [GPS],-23:-1439:-86397,0.6,0.0,,,,false,25 / 59,146,117.7,1,0.88,0.67,0.57,-,-,Hike,07:25:20 GMT+05:30,07:25:20.193,07:25:19.605,07:25:19.618,43 P 781124 1422721,0.00,0.00,82
12.85687,77.59013,918,1.14,2023-11-26T01:55:21.000Z,gps,12.85687,77.59013,833,2.00,0.00,197.8,gps [GPS],00:00:01,0.0,0.0,,,,false,27 / 59,147,117.7,1,0.86,0.67,0.54,-,-,Hike,07:25:21 GMT+05:30,07:25:21.196,07:25:20.608,07:25:20.621,43 P 781124 1422721,0.00,0.00,82
12.85687,77.59013,918,1.00,2023-11-26T01:55:22.000Z,gps,12.85687,77.59013,833,2.10,0.00,347.19,gps [GPS],00:00:01,0.0,0.0,,,,false,26 / 59,148,117.7,1,0.86,0.67,0.55,-,-,Hike,07:25:22 GMT+05:30,07:25:22.200,07:25:21.612,07:25:21.622,43 P 781124 1422721,0.00,0.00,82
12.85687,77.59013,918,0.90,2023-11-26T01:55:23.000Z,gps,12.85687,77.59013,833,2.10,0.00,347.19,gps [GPS],00:00:01,0.0,0.0,,,,false,26 / 59,149,117.7,1,0.86,0.67,0.55,-,-,Hike,07:25:23 GMT+05:30,07:25:23.208,07:25:22.620,07:25:22.636,43 P 781124 1422721,0.00,0.00,82
12.85689,77.59014,918,1.45,2023-11-26T01:55:25.000Z,gps,12.85692,77.59014,832,2.10,0.30,31.43,gps [GPS],00:00:02,2.7,0.0,,,,false,25 / 59,151,120.4,1,0.88,0.68,0.56,-,-,Hike,07:25:25 GMT+05:30,07:25:25.168,07:25:24.580,07:25:24.591,43 P 781124 1422724,1.08,0.67,82
12.85691,77.59014,918,1.06,2023-11-26T01:55:27.000Z,gps,12.85695,77.59015,832,2.20,0.56,44.9,gps [GPS],00:00:02,2.6,0.0,,,,false,24 / 59,153,123.0,1,0.90,0.69,0.57,-,-,Hike,07:25:27 GMT+05:30,07:25:27.168,07:25:26.580,07:25:26.594,43 P 781125 1422726,2.00,1.25,82
12.85696,77.59016,918,1.44,2023-11-26T01:55:29.000Z,gps,12.85697,77.59016,832,2.10,0.70,67.84,gps [GPS],00:00:02,5.8,0.0,,,,false,26 / 59,155,128.8,1,0.86,0.67,0.55,-,-,Hike,07:25:29 GMT+05:30,07:25:29.162,07:25:28.573,07:25:28.584,43 P 781127 1422732,2.51,1.56,82
12.85697,77.59016,918,1.17,2023-11-26T01:55:30.000Z,gps,12.85698,77.59016,832,2.00,0.88,167.95,gps [GPS],00:00:01,0.5,0.0,,,,false,26 / 59,156,129.3,1,0.86,0.67,0.55,-,-,Hike,07:25:30 GMT+05:30,07:25:30.176,07:25:29.588,07:25:29.599,43 P 781127 1422732,3.18,1.98,82
12.85697,77.59016,918,1.01,2023-11-26T01:55:31.000Z,gps,12.85696,77.59016,832,2.00,1.05,181.72,gps [GPS],00:00:01,0.1,0.0,,,,false,27 / 59,157,129.4,1,0.86,0.67,0.54,-,-,Hike,07:25:31 GMT+05:30,07:25:31.184,07:25:30.595,07:25:30.611,43 P 781127 1422732,3.79,2.35,82
12.85696,77.59016,918,0.91,2023-11-26T01:55:32.000Z,gps,12.85695,77.59015,832,2.10,1.21,191.45,gps [GPS],00:00:01,0.5,0.0,,,,false,28 / 59,158,129.9,1,0.83,0.65,0.52,-,-,Hike,07:25:32 GMT+05:30,07:25:32.206,07:25:31.618,07:25:31.633,43 P 781127 1422732,4.34,2.70,82
12.85697,77.59015,937,6.08,2023-11-27T01:55:32.407Z,fused,12.85702,77.59012,852,13.38,0.60,7.6795344,fused [Fusion],00:00:00,1.2,0.0,,,,false,28 / 59,159,131.1,1,0.83,0.65,0.52,-,-,Hike,07:25:32 GMT+05:30,07:25:33.256,07:25:32.668,07:25:32.683,43 P 781126 1422733,2.15,1.34,82
12.85690,77.59012,918,1.44,2023-11-26T01:55:35.000Z,gps,12.85688,77.59012,832,2.10,1.59,199.79,gps [GPS],-23:-1439:-86397,8.2,0.0,,,,false,29 / 59,161,139.3,1,0.82,0.64,0.51,-,-,Hike,07:25:35 GMT+05:30,07:25:35.155,07:25:34.567,07:25:34.576,43 P 781123 1422725,5.73,3.56,82
12.85687,77.59011,918,1.06,2023-11-26T01:55:37.000Z,gps,12.85681,77.59009,832,2.20,2.05,194.84,gps [GPS],00:00:02,3.9,0.0,,,,false,29 / 59,163,143.2,1,0.82,0.64,0.51,-,-,Hike,07:25:37 GMT+05:30,07:25:37.149,07:25:36.561,07:25:36.571,43 P 781122 1422721,7.37,4.58,82
12.85685,77.59011,918,0.96,2023-11-26T01:55:38.000Z,gps,12.85676,77.59008,832,2.30,2.36,194.25,gps [GPS],00:00:01,2.1,0.0,,,,false,28 / 59,164,145.4,1,1.01,0.86,0.52,-,-,Hike,07:25:38 GMT+05:30,07:25:38.166,07:25:37.578,07:25:37.588,43 P 781121 1422719,8.51,5.29,82
12.85673,77.59007,918,2.16,2023-11-26T01:55:39.000Z,gps,12.85671,77.59007,832,2.30,2.78,192.69,gps [GPS],00:00:01,13.9,0.0,,,,false,27 / 59,165,159.2,1,1.04,0.89,0.54,-,-,Hike,07:25:39 GMT+05:30,07:25:39.202,07:25:38.614,07:25:38.625,43 P 781118 1422706,10.00,6.21,82
12.85666,77.59006,917,1.30,2023-11-26T01:55:41.000Z,gps,12.85659,77.59007,832,2.30,3.50,186.52,gps [GPS],00:00:02,7.6,0.0,,,,false,26 / 59,167,166.8,1,1.08,0.93,0.55,-,-,Hike,07:25:41 GMT+05:30,07:25:41.149,07:25:40.560,07:25:40.572,43 P 781117 1422698,12.59,7.83,82
12.85663,77.59006,917,1.13,2023-11-26T01:55:42.000Z,gps,12.85654,77.59005,832,2.30,3.87,189.12,gps [GPS],00:00:01,3.2,0.0,,,,false,27 / 59,168,170.1,1,1.07,0.92,0.54,-,-,Hike,07:25:42 GMT+05:30,07:25:42.154,07:25:41.566,07:25:41.578,43 P 781117 1422695,13.91,8.65,82
12.85660,77.59006,918,1.01,2023-11-26T01:55:43.000Z,gps,12.85648,77.59004,832,2.30,4.33,178.12,gps [GPS],00:00:01,3.3,0.0,,,,false,26 / 59,169,173.4,1,0.87,0.67,0.55,-,-,Hike,07:25:43 GMT+05:30,07:25:43.157,07:25:42.569,07:25:42.580,43 P 781116 1422692,15.60,9.69,82
12.85641,77.59003,918,1.51,2023-11-26T01:55:45.000Z,gps,12.85638,77.59003,833,2.20,5.02,181.67,gps [GPS],00:00:02,21.1,0.0,,,,false,25 / 59,171,194.5,1,1.13,0.98,0.57,-,-,Hike,07:25:45 GMT+05:30,07:25:45.151,07:25:44.563,07:25:44.570,43 P 781114 1422671,18.09,11.24,82
12.85635,77.59002,918,1.10,2023-11-26T01:55:48.000Z,gps,12.85622,77.58999,833,2.30,5.56,185.96,gps [GPS],00:00:03,7.6,0.0,,,,false,24 / 59,174,202.1,1,1.18,1.03,0.59,-,-,Hike,07:25:48 GMT+05:30,07:25:48.146,07:25:47.558,07:25:47.568,43 P 781112 1422664,20.03,12.44,81
12.85618,77.58999,918,2.08,2023-11-26T01:55:49.000Z,gps,12.85616,77.58999,832,2.20,5.64,186.49,gps [GPS],00:00:01,18.4,0.0,,,,false,24 / 59,175,220.5,1,0.93,0.72,0.59,-,-,Hike,07:25:49 GMT+05:30,07:25:49.154,07:25:48.566,07:25:48.579,43 P 781110 1422645,20.29,12.61,81
12.85615,77.58999,918,1.51,2023-11-26T01:55:50.000Z,gps,12.85611,77.58998,832,2.20,5.62,188.15,gps [GPS],00:00:01,3.6,0.0,,,,false,26 / 59,176,224.1,1,1.11,0.96,0.56,-,-,Hike,07:25:50 GMT+05:30,07:25:50.182,07:25:49.594,07:25:49.609,43 P 781109 1422642,20.23,12.57,81
12.85610,77.58998,918,1.10,2023-11-26T01:55:52.000Z,gps,12.85602,77.58996,832,2.30,5.41,193.78,gps [GPS],00:00:02,5.7,0.0,,,,false,26 / 59,178,229.8,1,0.86,0.66,0.56,-,-,Hike,07:25:52 GMT+05:30,07:25:52.162,07:25:51.574,07:25:51.589,43 P 781108 1422636,19.49,12.11,81
12.85608,77.58997,918,1.00,2023-11-26T01:55:53.000Z,gps,12.85600,77.58996,832,2.50,5.02,199.67,gps [GPS],00:00:01,1.8,0.0,,,,false,26 / 59,179,231.7,1,1.04,0.88,0.56,-,-,Hike,07:25:53 GMT+05:30,07:25:53.192,07:25:52.603,07:25:52.619,43 P 781108 1422635,18.06,11.22,81
12.85607,77.58997,918,0.93,2023-11-26T01:55:54.000Z,gps,12.85599,77.58996,833,2.50,4.59,178.08,gps [GPS],00:00:01,1.5,0.0,,,,false,26 / 59,180,233.2,1,1.04,0.88,0.56,-,-,Hike,07:25:54 GMT+05:30,07:25:54.206,07:25:53.619,07:25:53.636,43 P 781107 1422633,16.54,10.28,81
12.85604,77.58996,939,7.36,2023-11-27T01:55:54.799Z,fused,12.85598,77.58989,853,16.93,5.28,198.80682,fused [Fusion],00:00:00,3.6,0.0,,,,false,26 / 59,181,236.7,1,0.86,0.66,0.56,-,-,Hike,07:25:54 GMT+05:30,07:25:55.668,07:25:55.080,07:25:55.096,43 P 781106 1422630,19.02,11.82,81
12.85595,77.58997,919,1.52,2023-11-26T01:55:57.000Z,gps,12.85593,77.58997,833,2.20,3.40,172.14,gps [GPS],-23:-1439:-86397,10.9,0.0,,,,false,27 / 59,183,247.6,1,0.85,0.65,0.54,-,-,Hike,07:25:57 GMT+05:30,07:25:57.153,07:25:56.565,07:25:56.577,43 P 781108 1422619,12.24,7.61,81
12.85592,77.58997,919,1.09,2023-11-26T01:55:59.000Z,gps,12.85588,77.58998,833,2.20,2.79,176.83,gps [GPS],00:00:02,2.9,0.0,,,,false,27 / 59,185,250.5,1,1.02,0.86,0.55,-,-,Hike,07:25:59 GMT+05:30,07:25:59.164,07:25:58.576,07:25:58.595,43 P 781108 1422616,10.05,6.24,81
12.85590,77.58998,938,6.41,2023-11-27T01:55:59.920Z,fused,12.85582,77.58996,852,18.01,3.76,158.78221,fused [Fusion],00:00:00,2.5,0.0,,,,false,26 / 59,186,253.0,1,1.09,0.93,0.57,-,-,Hike,07:25:59 GMT+05:30,07:26:00.772,07:26:00.184,07:26:00.196,43 P 781108 1422614,13.54,8.41,81
12.85583,77.58999,920,1.61,2023-11-26T01:56:02.000Z,gps,12.85581,77.58999,834,2.40,2.02,185.32,gps [GPS],-23:-1439:-86397,8.1,0.0,,,,false,22 / 59,188,261.1,1,0.98,0.75,0.63,-,-,Hike,07:26:02 GMT+05:30,07:26:02.171,07:26:01.584,07:26:01.594,43 P 781110 1422606,7.29,4.53,81
12.85580,77.58999,921,1.17,2023-11-26T01:56:04.000Z,gps,12.85576,77.58998,836,2.40,2.20,176.56,gps [GPS],00:00:02,3.0,0.0,,,,false,21 / 59,190,264.1,1,1.00,0.76,0.65,-,-,Hike,07:26:04 GMT+05:30,07:26:04.169,07:26:03.580,07:26:03.597,43 P 781110 1422603,7.93,4.93,81
12.85579,77.58999,922,1.05,2023-11-26T01:56:05.000Z,gps,12.85573,77.58998,836,2.40,2.30,169.5,gps [GPS],00:00:01,1.6,0.0,,,,false,20 / 59,191,265.7,1,1.04,0.77,0.69,-,-,Hike,07:26:05 GMT+05:30,07:26:05.183,07:26:04.594,07:26:04.606,43 P 781109 1422602,8.28,5.15,81
12.85571,77.58998,923,1.61,2023-11-26T01:56:07.000Z,gps,12.85570,77.58998,837,2.30,2.05,104.09,gps [GPS],00:00:02,8.6,0.0,,,,false,21 / 59,193,274.3,1,1.03,0.76,0.69,-,-,Hike,07:26:07 GMT+05:30,07:26:07.156,07:26:06.568,07:26:06.583,43 P 781108 1422593,7.37,4.58,81
12.85570,77.58998,924,1.30,2023-11-26T01:56:08.000Z,gps,12.85569,77.58998,838,2.20,1.84,60.49,gps [GPS],00:00:01,0.6,0.0,,,,false,21 / 59,194,274.9,1,1.03,0.76,0.69,-,-,Hike,07:26:08 GMT+05:30,07:26:08.205,07:26:07.617,07:26:07.634,43 P 781109 1422593,6.62,4.11,81
12.85570,77.58998,924,1.00,2023-11-26T01:56:10.000Z,gps,12.85569,77.58998,838,2.20,1.46,225.23,gps [GPS],00:00:02,0.4,0.0,,,,false,24 / 59,196,275.3,1,0.94,0.72,0.60,-,-,Hike,07:26:10 GMT+05:30,07:26:10.181,07:26:09.592,07:26:09.606,43 P 781109 1422592,5.25,3.26,81
12.85570,77.58998,938,6.49,2023-11-27T01:56:10.343Z,fused,12.85569,77.58996,852,17.18,1.47,167.30305,fused [Fusion],00:00:00,0.3,0.0,,,,false,24 / 59,197,275.6,1,0.94,0.72,0.60,-,-,Hike,07:26:10 GMT+05:30,07:26:11.187,07:26:10.599,07:26:10.610,43 P 781109 1422592,5.30,3.29,81
12.85568,77.58998,924,1.41,2023-11-26T01:56:13.000Z,gps,12.85568,77.58998,839,2.00,0.92,177.94,gps [GPS],-23:-1439:-86397,1.5,0.0,,,,false,24 / 59,199,277.1,1,0.93,0.70,0.60,-,-,Hike,07:26:13 GMT+05:30,07:26:13.193,07:26:12.604,07:26:12.617,43 P 781109 1422590,3.30,2.05,81
12.85568,77.58997,924,1.01,2023-11-26T01:56:15.000Z,gps,12.85567,77.58997,838,2.10,0.48,196.84,gps [GPS],00:00:02,0.8,0.0,,,,false,24 / 59,201,277.9,1,0.95,0.71,0.64,-,-,Hike,07:26:15 GMT+05:30,07:26:15.162,07:26:14.574,07:26:14.605,43 P 781108 1422590,1.73,1.07,81
12.85567,77.58998,923,1.44,2023-11-26T01:56:17.000Z,gps,12.85567,77.58998,837,2.10,0.00,39.12,gps [GPS],00:00:02,1.1,0.0,,,,false,23 / 59,203,279.0,1,0.95,0.71,0.63,-,-,Hike,07:26:17 GMT+05:30,07:26:17.154,07:26:16.567,07:26:16.580,43 P 781108 1422589,0.00,0.00,81
12.85567,77.58998,923,1.21,2023-11-26T01:56:18.000Z,gps,12.85567,77.58998,837,2.20,0.00,38.79,gps [GPS],00:00:01,0.2,0.0,,,,false,22 / 59,204,279.2,1,0.97,0.73,0.65,-,-,Hike,07:26:18 GMT+05:30,07:26:18.162,07:26:17.574,07:26:17.585,43 P 781109 1422589,0.00,0.00,81
12.85567,77.58998,922,1.06,2023-11-26T01:56:19.000Z,gps,12.85568,77.58999,836,2.20,0.00,55.46,gps [GPS],00:00:01,0.3,0.0,,,,false,20 / 59,205,279.4,1,1.00,0.75,0.67,-,-,Hike,07:26:19 GMT+05:30,07:26:19.189,07:26:18.601,07:26:18.612,43 P 781109 1422589,0.00,0.00,81
12.85567,77.58998,922,0.95,2023-11-26T01:56:20.000Z,gps,12.85568,77.58999,836,2.20,0.00,55.46,gps [GPS],00:00:01,0.2,0.0,,,,false,21 / 59,206,279.6,1,0.98,0.73,0.65,-,-,Hike,07:26:20 GMT+05:30,07:26:20.196,07:26:19.608,07:26:19.621,43 P 781109 1422589,0.00,0.00,81
12.85571,77.59001,921,1.54,2023-11-26T01:56:22.000Z,gps,12.85573,77.59002,836,2.30,0.68,18.94,gps [GPS],00:00:02,5.5,0.0,,,,false,21 / 59,208,285.0,1,0.99,0.74,0.65,-,-,Hike,07:26:22 GMT+05:30,07:26:22.152,07:26:21.564,07:26:21.574,43 P 781112 1422593,2.44,1.52,81
12.85572,77.59002,921,1.30,2023-11-26T01:56:23.000Z,gps,12.85576,77.59003,835,2.40,0.92,13.84,gps [GPS],00:00:01,1.7,0.0,,,,false,21 / 59,209,286.7,1,1.36,1.17,0.70,-,-,Hike,07:26:23 GMT+05:30,07:26:23.160,07:26:22.571,07:26:22.591,43 P 781113 1422595,3.33,2.07,81
12.85576,77.59002,921,1.05,2023-11-26T01:56:25.000Z,gps,12.85584,77.59001,835,2.50,1.38,3.82,gps [GPS],00:00:02,3.5,0.0,,,,false,22 / 59,211,290.2,1,1.26,1.09,0.63,-,-,Hike,07:26:25 GMT+05:30,07:26:25.125,07:26:24.537,07:26:24.555,43 P 781113 1422598,4.95,3.08,81
12.85586,77.59000,920,2.33,2023-11-26T01:56:26.000Z,gps,12.85588,77.59000,835,2.50,1.65,358.95,gps [GPS],00:00:01,12.1,0.0,,,,false,23 / 59,212,302.3,1,1.23,1.06,0.62,-,-,Hike,07:26:26 GMT+05:30,07:26:26.133,07:26:25.545,07:26:25.553,43 P 781111 1422610,5.93,3.68,81
12.85589,77.58999,921,1.67,2023-11-26T01:56:27.000Z,gps,12.85591,77.58998,835,2.40,1.91,344.64,gps [GPS],00:00:01,2.9,0.0,,,,false,23 / 59,213,305.2,1,1.23,1.06,0.62,-,-,Hike,07:26:27 GMT+05:30,07:26:27.132,07:26:26.543,07:26:26.562,43 P 781109 1422613,6.86,4.26,81
12.85590,77.58998,921,1.37,2023-11-26T01:56:28.000Z,gps,12.85594,77.58995,836,2.40,2.14,343.38,gps [GPS],00:00:01,2.2,0.0,,,,false,22 / 59,214,307.4,1,1.00,0.76,0.66,-,-,Hike,07:26:28 GMT+05:30,07:26:28.172,07:26:27.584,07:26:27.595,43 P 781108 1422615,7.71,4.79,81
12.85593,77.58995,922,1.07,2023-11-26T01:56:30.000Z,gps,12.85596,77.58990,836,2.50,2.59,293.05,gps [GPS],00:00:02,3.6,0.0,,,,false,24 / 59,216,310.9,1,0.96,0.74,0.62,-,-,Hike,07:26:30 GMT+05:30,07:26:30.166,07:26:29.578,07:26:29.596,43 P 781106 1422617,9.33,5.80,81
12.85596,77.58985,921,1.67,2023-11-26T01:56:32.000Z,gps,12.85597,77.58983,836,2.40,2.99,280.22,gps [GPS],00:00:02,11.4,0.0,,,,false,25 / 59,218,322.4,1,1.06,0.89,0.57,-,-,Hike,07:26:32 GMT+05:30,07:26:32.152,07:26:31.564,07:26:31.581,43 P 781095 1422621,10.76,6.68,81
12.85596,77.58983,921,1.35,2023-11-26T01:56:33.000Z,gps,12.85597,77.58979,835,2.30,3.15,275.83,gps [GPS],00:00:01,2.3,0.0,,,,false,26 / 59,219,324.7,1,0.87,0.66,0.56,-,-,Hike,07:26:33 GMT+05:30,07:26:33.185,07:26:32.597,07:26:32.621,43 P 781093 1422621,11.33,7.04,81
12.85597,77.58979,919,1.02,2023-11-26T01:56:35.000Z,gps,12.85597,77.58972,833,2.20,3.47,264.04,gps [GPS],00:00:02,4.4,0.0,,,,false,26 / 59,221,329.0,1,1.04,0.88,0.54,-,-,Hike,07:26:35 GMT+05:30,07:26:35.144,07:26:34.556,07:26:34.571,43 P 781088 1422622,12.49,7.76,81
12.85597,77.58969,917,2.08,2023-11-26T01:56:36.000Z,gps,12.85597,77.58968,832,2.20,3.59,257.55,gps [GPS],00:00:01,10.7,0.0,,,,false,25 / 59,222,339.8,1,0.87,0.67,0.55,-,-,Hike,07:26:36 GMT+05:30,07:26:36.150,07:26:35.562,07:26:35.572,43 P 781077 1422621,12.91,8.02,81
12.85597,77.58966,915,1.23,2023-11-26T01:56:38.000Z,gps,12.85598,77.58963,830,2.10,3.73,273.42,gps [GPS],00:00:02,3.8,0.0,,,,false,27 / 59,224,343.6,1,1.03,0.88,0.53,-,-,Hike,07:26:38 GMT+05:30,07:26:38.175,07:26:37.586,07:26:37.603,43 P 781074 1422622,13.44,8.35,81
12.85599,77.58963,913,0.93,2023-11-26T01:56:40.000Z,gps,12.85601,77.58957,828,1.90,3.69,266.26,gps [GPS],00:00:02,4.0,0.0,,,,false,26 / 59,226,347.5,1,1.03,0.87,0.55,-,-,Hike,07:26:40 GMT+05:30,07:26:40.162,07:26:39.574,07:26:39.583,43 P 781070 1422623,13.30,8.26,81
